date,tempmin_f,tempmax_f,tempavg_f,humidity_pct,precip_inches,precip_probability_pct,snow_inches,conditions
2023-11-07,39.92,64.22,48.56,33.4,0.0,0.0,0.0,Partially cloudy
2023-11-08,35.06,50.0,40.82,40.9,0.0,0.0,0.0,Clear
2023-11-09,24.26,48.92,35.96,35.8,0.0,0.0,0.0,Clear
2023-11-10,21.02,48.92,33.8,30.7,0.0,0.0,0.0,Clear
2023-11-11,21.02,48.92,35.06,25.0,0.0,0.0,0.0,Clear
2023-11-12,25.16,53.96,37.22,25.3,0.0,0.0,0.0,Clear
2023-11-13,25.16,51.26,38.12,29.1,0.0,0.0,0.0,Clear
2023-11-14,28.22,56.12,41.0,36.0,0.0,0.0,0.0,Clear
2023-11-15,30.92,57.02,42.98,45.1,0.0,0.0,0.0,Clear
2023-11-16,39.02,55.22,45.5,67.8,0.07,100.0,0.0,"Rain, Partially cloudy"
2023-11-17,32.0,56.12,42.08,67.0,0.0,0.0,0.0,Clear
2023-11-18,32.0,50.0,39.56,75.4,0.02,100.0,0.0,"Rain, Partially cloudy"
2023-11-19,37.22,47.12,40.82,71.8,0.02,100.0,0.05,"Rain, Partially cloudy"
2023-11-20,32.0,48.02,38.66,53.6,0.0,0.0,0.0,Clear
2023-11-21,25.16,48.92,35.42,59.3,0.0,0.0,0.0,Clear
2023-11-22,23.0,48.92,34.7,58.8,0.0,0.0,0.0,Clear
2023-11-23,25.16,41.0,34.34,61.4,0.0,0.0,0.02,Partially cloudy
2023-11-24,30.02,34.16,32.9,86.2,0.14,100.0,0.39,"Snow, Rain, Overcast"
2023-11-25,23.0,34.16,29.84,57.5,0.0,0.0,0.01,Partially cloudy
